date,time,latitude,longitude,sat_altitude,bar_altitude,distance,speed,pressure,temperature,voltage
4/12/2024,12:14:56,49.185789,11.999728,418,363,53856,12,991.59,24.1,3.96
4/12/2024,12:14:57,49.185782,11.99965,418,362,53856,14.9,991.65,24.1,3.96
4/12/2024,12:14:58,49.185775,11.999593,419,363,53856,14,991.62,24.1,3.96
4/12/2024,12:14:59,49.185779,11.999534,419,363,53856,13.4,991.63,24.1,3.96
4/12/2024,12:15:00,49.185777,11.999476,419,362,53856,13.7,991.73,24.1,3.97
4/12/2024,12:15:01,49.185775,11.99943,420,363,53877,12.6,991.63,24.1,3.96
4/12/2024,12:15:02,49.185768,11.999372,419,362,53877,12.9,991.7,24.1,3.96
4/12/2024,12:15:03,49.185753,11.999332,419,361,53877,11.6,991.77,24.1,3.96
4/12/2024,12:15:04,49.185755,11.999276,419,363,53877,12.1,991.57,24.1,3.96
4/12/2024,12:15:05,49.185752,11.99921,419,362,53877,14.3,991.69,24.1,3.96
4/12/2024,12:15:06,49.185728,11.999191,419,363,53895,10.4,991.58,24.1,3.96
4/12/2024,12:15:07,49.185721,11.999155,419,363,53895,8.2,991.62,24.1,3.96
4/12/2024,12:15:08,49.185724,11.999099,419,363,53895,8.9,991.59,24.1,3.96
4/12/2024,12:15:09,49.185715,11.999052,418,363,53895,9.6,991.61,24.1,3.96
4/12/2024,12:15:10,49.185715,11.999007,418,363,53895,9.3,991.61,24.1,3.96
4/12/2024,12:15:11,49.185722,11.998946,418,363,53912,9.8,991.55,24.1,3.96
4/12/2024,12:15:12,49.185728,11.998899,418,363,53912,8.6,991.58,24.1,3.96
4/12/2024,12:15:13,49.18572,11.998855,417,363,53912,8.9,991.59,24.1,3.96
4/12/2024,12:15:14,49.185711,11.998811,418,362,53912,9,991.67,24.1,3.96
4/12/2024,12:15:15,49.185705,11.99876,418,363,53912,10,991.61,24.1,3.96
4/12/2024,12:15:16,49.185699,11.998714,418,362,53929,9.7,991.66,24.1,3.96
4/12/2024,12:15:17,49.185699,11.99865,419,363,53929,10.6,991.63,24.1,3.96
4/12/2024,12:15:18,49.185691,11.998608,419,363,53929,9.6,991.53,24.1,3.96
4/12/2024,12:15:19,49.185668,11.998584,420,363,53929,7.8,991.6,24.1,3.97
4/12/2024,12:15:20,49.185659,11.998532,419,363,53929,8.9,991.54,24.1,3.96
4/12/2024,12:15:21,49.185648,11.998483,418,364,53946,8.7,991.52,24.1,3.96
4/12/2024,12:15:22,49.185623,11.998442,419,362,53946,9.5,991.7,24.1,3.96
4/12/2024,12:15:23,49.185604,11.99842,418,363,53946,7.6,991.56,24.1,3.97
4/12/2024,12:15:24,49.1856,11.998372,419,363,53946,8.1,991.54,24.1,3.97
4/12/2024,12:15:25,49.185577,11.998332,419,363,53946,8.7,991.56,24.1,3.96
4/12/2024,12:15:26,49.185563,11.998302,419,363,53962,7.4,991.61,24.1,3.96
4/12/2024,12:15:27,49.185533,11.998282,420,363,53962,8.2,991.53,24.1,3.96
4/12/2024,12:15:28,49.185527,11.998238,420,363,53962,8.3,991.52,24.1,3.96
4/12/2024,12:15:29,49.18551,11.998207,422,364,53962,8,991.49,24.1,3.96
4/12/2024,12:15:30,49.18551,11.998147,422,363,53962,8.6,991.54,24.2,3.97
4/12/2024,12:15:31,49.18551,11.998092,422,364,53978,8.4,991.49,24.1,3.96
4/12/2024,12:15:32,49.185486,11.998066,423,364,53978,7.6,991.41,24.1,3.97
4/12/2024,12:15:33,49.185483,11.998026,424,364,53978,6.8,991.49,24.1,3.96
4/12/2024,12:15:34,49.185466,11.997995,424,364,53978,6.7,991.48,24.1,3.96
4/12/2024,12:15:35,49.185467,11.997927,425,364,53978,9.4,991.47,24.1,3.96
4/12/2024,12:15:36,49.185474,11.997881,425,363,53993,8.1,991.53,24.1,3.96
4/12/2024,12:15:37,49.185473,11.997819,425,364,53993,10.1,991.45,24.1,3.96
4/12/2024,12:15:38,49.185476,11.997772,425,364,53993,9.4,991.44,24.1,3.96
4/12/2024,12:15:39,49.185471,11.99773,426,364,53993,8.7,991.41,24.1,3.96
4/12/2024,12:15:40,49.185454,11.997696,426,364,53993,7.8,991.41,24.1,3.97
4/12/2024,12:15:41,49.185446,11.997651,426,364,54009,8.4,991.49,24.1,3.96
4/12/2024,12:15:42,49.185435,11.997605,426,364,54009,8.5,991.49,24.1,3.96
4/12/2024,12:15:43,49.185431,11.997561,426,364,54009,7.9,991.47,24.1,3.96
4/12/2024,12:15:44,49.185429,11.997505,427,364,54009,9.3,991.42,24.1,3.96
4/12/2024,12:15:45,49.185423,11.997447,427,364,54009,10.1,991.46,24.1,3.96
4/12/2024,12:15:46,49.185431,11.997388,427,364,54028,9.6,991.47,24.1,3.96
4/12/2024,12:15:47,49.185412,11.997338,428,365,54028,10.2,991.35,24.1,3.96
4/12/2024,12:15:48,49.185414,11.997284,428,364,54028,8.9,991.48,24.1,3.96
4/12/2024,12:15:49,49.185421,11.997228,429,364,54028,8.7,991.42,24.2,3.96
4/12/2024,12:15:50,49.185431,11.997163,429,364,54028,10,991.45,24.1,3.96
4/12/2024,12:15:51,49.185428,11.997125,429,364,54047,8.8,991.47,24.1,3.96
4/12/2024,12:15:52,49.185446,11.997049,429,364,54047,11.7,991.45,24.1,3.96
4/12/2024,12:15:53,49.185447,11.996996,430,364,54047,11.8,991.44,24.1,3.96
4/12/2024,12:15:54,49.185446,11.99695,430,365,54047,11.2,991.38,24.1,3.97
4/12/2024,12:15:55,49.185432,11.996907,429,364,54047,10.3,991.51,24.1,3.96
4/12/2024,12:15:56,49.185427,11.996845,429,363,54067,11.8,991.61,24.2,3.95
4/12/2024,12:15:57,49.18542,11.996765,427,361,54067,14.1,991.84,24.2,3.96
4/12/2024,12:15:58,49.18542,11.996682,427,361,54067,15.6,991.87,24.2,3.97
4/12/2024,12:15:59,49.185407,11.996601,427,359,54067,17.3,992.03,24.2,3.96
4/12/2024,12:16:00,49.185406,11.996511,426,359,54067,19.3,992.06,24.2,3.96
4/12/2024,12:16:01,49.185381,11.996404,426,358,54099,21.7,992.12,24.2,3.96
4/12/2024,12:16:02,49.185341,11.996288,424,358,54099,24.4,992.18,24.2,3.96
4/12/2024,12:16:03,49.185308,11.996174,424,358,54099,25.5,992.17,24.2,3.96
4/12/2024,12:16:04,49.185268,11.996082,424,357,54099,24.2,992.24,24.2,3.97
4/12/2024,12:16:05,49.185246,11.995956,423,357,54099,25.9,992.28,24.2,3.96
4/12/2024,12:16:06,49.185212,11.995832,422,357,54144,26.9,992.28,24.2,3.96
4/12/2024,12:16:07,49.18519,11.995727,422,356,54144,24.7,992.41,24.2,3.96
4/12/2024,12:16:08,49.185154,11.995654,421,355,54144,22.2,992.5,24.2,3.96
4/12/2024,12:16:09,49.185123,11.995573,422,355,54144,21.7,992.56,24.2,3.96
4/12/2024,12:16:10,49.185071,11.995476,421,355,54144,22.2,992.56,24.2,3.96
4/12/2024,12:16:11,49.185019,11.9954,421,353,54182,21.3,992.71,24.2,3.96
4/12/2024,12:16:12,49.184953,11.995284,418,354,54182,23.9,992.64,24.2,3.96
4/12/2024,12:16:13,49.184867,11.995213,416,353,54182,23.4,992.74,24.2,3.96
4/12/2024,12:16:14,49.184809,11.995153,415,353,54182,20.7,992.74,24.2,3.96
4/12/2024,12:16:15,49.184728,11.995105,413,353,54182,20.4,992.75,24.2,3.96
4/12/2024,12:16:16,49.184636,11.995058,409,352,54231,21.4,992.93,24.2,3.96
4/12/2024,12:16:17,49.184534,11.995054,407,352,54231,21.7,992.84,24.2,3.96
4/12/2024,12:16:18,49.184473,11.99503,407,352,54231,18.9,992.92,24.2,3.95
4/12/2024,12:16:19,49.184418,11.995016,407,352,54231,17.7,992.91,24.2,3.95
4/12/2024,12:16:20,49.184377,11.995007,406,352,54231,15.9,992.9,24.2,3.96
4/12/2024,12:16:21,49.184339,11.99501,406,352,54264,12.1,992.86,24.2,3.96
4/12/2024,12:16:22,49.184288,11.994999,404,353,54264,11.8,992.77,24.2,3.96
4/12/2024,12:16:23,49.184228,11.994985,401,352,54264,11.4,992.86,24.2,3.96
4/12/2024,12:16:24,49.184187,11.994946,399,353,54264,11,992.78,24.2,3.96
4/12/2024,12:16:25,49.18416,11.994889,397,352,54264,12.4,992.85,24.2,3.96
4/12/2024,12:16:26,49.18413,11.994836,396,352,54290,13.5,992.84,24.2,3.96
4/12/2024,12:16:27,49.184099,11.994767,393,352,54290,14.5,992.82,24.2,3.96
4/12/2024,12:16:28,49.184063,11.994709,392,352,54290,14.4,992.9,24.2,3.96
4/12/2024,12:16:29,49.184032,11.994663,392,351,54290,14.5,992.99,24.2,3.96
4/12/2024,12:16:30,49.183998,11.994612,391,351,54290,16.2,992.97,24.2,3.97
4/12/2024,12:16:31,49.18397,11.994555,390,351,54317,17.1,993.02,24.2,3.96
4/12/2024,12:16:32,49.183949,11.994488,390,351,54317,18,992.98,24.2,3.96
4/12/2024,12:16:33,49.183923,11.994426,390,350,54317,18,993.1,24.2,3.96
4/12/2024,12:16:34,49.183891,11.994357,390,350,54317,19.5,993.09,24.2,3.96
4/12/2024,12:16:35,49.183853,11.994295,390,351,54317,20.3,993.05,24.2,3.96
4/12/2024,12:16:36,49.18382,11.994229,390,350,54345,20.7,993.06,24.2,3.96
4/12/2024,12:16:37,49.183794,11.994155,389,350,54345,20.7,993.06,24.2,3.96
4/12/2024,12:16:38,49.183761,11.994087,389,349,54345,20.8,993.24,24.2,3.96
4/12/2024,12:16:39,49.183725,11.994021,389,350,54345,21,993.06,24.2,3.96
4/12/2024,12:16:40,49.183705,11.993945,388,350,54345,20.8,993.13,24.2,3.96
4/12/2024,12:16:41,49.183684,11.993871,388,349,54375,20.3,993.24,24.2,3.96
4/12/2024,12:16:42,49.183678,11.9938,389,351,54375,18.9,993.05,24.2,3.96
4/12/2024,12:16:43,49.183661,11.993727,389,350,54375,19.2,993.06,24.2,3.96
4/12/2024,12:16:44,49.18365,11.993653,389,350,54375,18.8,993.07,24.2,3.96
4/12/2024,12:16:45,49.18365,11.993576,389,351,54375,19,993,24.2,3.96
4/12/2024,12:16:46,49.183651,11.993491,389,351,54402,19.6,993.03,24.2,3.96
4/12/2024,12:16:47,49.183641,11.993415,388,351,54402,19.4,993,24.2,3.96
4/12/2024,12:16:48,49.183619,11.993339,388,350,54402,19.9,993.08,24.2,3.96
4/12/2024,12:16:49,49.183599,11.993265,388,351,54402,20.3,993.04,24.2,3.95
4/12/2024,12:16:50,49.183564,11.993203,388,350,54402,19.5,993.09,24.2,3.96
4/12/2024,12:16:51,49.183534,11.993144,388,350,54430,18.7,993.16,24.2,3.97
4/12/2024,12:16:52,49.183501,11.993083,388,349,54430,19,993.18,24.2,3.96
4/12/2024,12:16:53,49.183471,11.993014,389,350,54430,19.9,993.11,24.2,3.96
4/12/2024,12:16:54,49.183448,11.992943,388,350,54430,20,993.16,24.2,3.96
4/12/2024,12:16:55,49.183431,11.992879,389,350,54430,18.4,993.16,24.2,3.96
4/12/2024,12:16:56,49.183411,11.992814,389,349,54457,18.4,993.19,24.2,3.96
4/12/2024,12:16:57,49.183388,11.992752,389,349,54457,18.3,993.2,24.2,3.96
4/12/2024,12:16:58,49.183327,11.992707,390,350,54457,20.1,993.11,24.2,3.96
4/12/2024,12:16:59,49.183307,11.992638,390,349,54457,19.5,993.19,24.2,3.95
4/12/2024,12:17:00,49.183286,11.992579,390,349,54457,17.8,993.17,24.2,3.96
4/12/2024,12:17:01,49.18326,11.992531,391,349,54483,16.2,993.2,24.2,3.95
4/12/2024,12:17:02,49.183236,11.992488,391,350,54483,15,993.14,24.2,3.96
4/12/2024,12:17:03,49.183214,11.99243,392,349,54483,16.3,993.19,24.2,3.96
4/12/2024,12:17:04,49.183146,11.992398,392,350,54483,18,993.15,24.2,3.96
4/12/2024,12:17:05,49.183098,11.992356,391,348,54483,18.3,993.34,24.2,3.96
4/12/2024,12:17:06,49.183057,11.992302,392,349,54511,19.1,993.28,24.2,3.96
4/12/2024,12:17:07,49.183002,11.99226,391,349,54511,19.8,993.25,24.2,3.96
4/12/2024,12:17:08,49.182954,11.992216,391,348,54511,20,993.29,24.2,3.96
4/12/2024,12:17:09,49.182908,11.992172,391,349,54511,20.1,993.25,24.2,3.96
4/12/2024,12:17:10,49.182868,11.992143,391,349,54511,17.8,993.25,24.2,3.96
4/12/2024,12:17:11,49.182834,11.992107,391,350,54539,16.5,993.16,24.2,3.96
4/12/2024,12:17:12,49.182812,11.992065,390,350,54539,14.1,993.13,24.2,3.96
4/12/2024,12:17:13,49.182813,11.992007,390,350,54539,12.7,993.12,24.2,3.96
4/12/2024,12:17:14,49.182762,11.991979,389,350,54539,13.4,993.16,24.2,3.96
4/12/2024,12:17:15,49.182715,11.991941,389,349,54539,14.8,993.26,24.2,3.96
4/12/2024,12:17:16,49.182688,11.9919,388,348,54561,13.6,993.3,24.2,3.96
4/12/2024,12:17:17,49.182648,11.991866,387,349,54561,13.8,993.21,24.2,3.96
4/12/2024,12:17:18,49.182617,11.991824,386,349,54561,14,993.21,24.2,3.96
4/12/2024,12:17:19,49.182595,11.991772,385,348,54561,14.1,993.3,24.2,3.96
4/12/2024,12:17:20,49.182542,11.991731,385,349,54561,15.6,993.22,24.2,3.95
4/12/2024,12:17:21,49.182512,11.991687,386,349,54585,15,993.22,24.2,3.96
4/12/2024,12:17:22,49.182424,11.991668,385,350,54585,18.5,993.14,24.2,3.96
4/12/2024,12:17:23,49.18237,11.99162,384,349,54585,19.4,993.22,24.2,3.95
4/12/2024,12:17:24,49.182319,11.991585,383,350,54585,18.4,993.15,24.2,3.96
4/12/2024,12:17:25,49.182263,11.991546,381,349,54585,19.1,993.25,24.2,3.95
4/12/2024,12:17:26,49.18221,11.99152,380,349,54620,17.6,993.18,24.2,3.96
4/12/2024,12:17:27,49.182165,11.991491,378,349,54620,16.3,993.19,24.2,3.96
4/12/2024,12:17:28,49.182121,11.991463,377,349,54620,15.4,993.2,24.2,3.96
4/12/2024,12:17:29,49.182083,11.991436,376,350,54620,14,993.15,24.2,3.96
4/12/2024,12:17:30,49.182033,11.99142,376,350,54620,14.3,993.06,24.2,3.96
4/12/2024,12:17:31,49.181993,11.991389,376,349,54645,14.6,993.17,24.2,3.96
4/12/2024,12:17:32,49.181957,11.991359,376,349,54645,13.8,993.26,24.2,3.96
4/12/2024,12:17:33,49.181922,11.991331,377,349,54645,13.1,993.26,24.2,3.95
4/12/2024,12:17:34,49.181885,11.991324,378,349,54645,11.2,993.22,24.2,3.96
4/12/2024,12:17:35,49.181871,11.991257,379,349,54645,12.9,993.18,24.2,3.95
4/12/2024,12:17:36,49.181844,11.991188,379,349,54667,16.2,993.2,24.2,3.95
4/12/2024,12:17:37,49.181812,11.991123,379,349,54667,18.4,993.22,24.2,3.96
4/12/2024,12:17:38,49.181782,11.991067,378,349,54667,17.6,993.23,24.2,3.95
4/12/2024,12:17:39,49.18172,11.991035,378,349,54667,18.4,993.19,24.2,3.96
4/12/2024,12:17:40,49.181665,11.990995,377,349,54667,18.5,993.18,24.2,3.95
4/12/2024,12:17:41,49.181615,11.990953,376,349,54697,18.2,993.18,24.2,3.96
4/12/2024,12:17:42,49.181568,11.990923,376,349,54697,16.7,993.24,24.2,3.95
4/12/2024,12:17:43,49.181548,11.990898,376,349,54697,12,993.19,24.2,3.96
4/12/2024,12:17:44,49.181525,11.990895,377,350,54697,8.1,993.15,24.2,3.96
4/12/2024,12:17:45,49.181494,11.990897,377,350,54697,7,993.12,24.2,3.96
4/12/2024,12:17:46,49.181449,11.990918,379,351,54715,6.9,993.02,24.2,3.95
4/12/2024,12:17:47,49.181415,11.990923,380,351,54715,6.6,993.02,24.2,3.95
4/12/2024,12:17:48,49.181398,11.990919,380,350,54715,4.5,993.14,24.2,3.96
4/12/2024,12:17:49,49.181321,11.990906,381,350,54715,11.6,993.11,24.2,3.95
4/12/2024,12:17:50,49.181267,11.990872,382,350,54715,14.2,993.14,24.2,3.96
4/12/2024,12:17:51,49.181214,11.990841,382,350,54741,15.7,993.1,24.2,3.95
4/12/2024,12:17:52,49.181164,11.990808,382,349,54741,16,993.26,24.2,3.95
4/12/2024,12:17:53,49.181109,11.990781,384,350,54741,16.6,993.06,24.2,3.96
4/12/2024,12:17:54,49.181064,11.990726,385,350,54741,19,993.06,24.2,3.95
4/12/2024,12:17:55,49.181027,11.990669,385,350,54741,18.9,993.14,24.2,3.95
4/12/2024,12:17:56,49.180991,11.990626,386,350,54770,17.1,993.11,24.2,3.95
4/12/2024,12:17:57,49.180943,11.990593,386,350,54770,16.1,993.1,24.2,3.96
4/12/2024,12:17:58,49.180892,11.990565,386,350,54770,16.6,993.11,24.2,3.95
4/12/2024,12:17:59,49.180839,11.990535,386,350,54770,17.1,993.06,24.2,3.96
4/12/2024,12:18:00,49.180796,11.990495,386,350,54770,16.5,993.1,24.2,3.95
4/12/2024,12:18:01,49.180738,11.990471,386,350,54800,18,993.1,24.2,3.95
4/12/2024,12:18:02,49.180686,11.990446,386,348,54800,18,993.33,24.2,3.95
4/12/2024,12:18:03,49.180632,11.990414,386,349,54800,19.4,993.24,24.2,3.95
4/12/2024,12:18:04,49.180582,11.990384,386,349,54800,19,993.2,24.2,3.95
4/12/2024,12:18:05,49.180537,11.990375,386,349,54800,16.9,993.23,24.2,3.95
4/12/2024,12:18:06,49.180484,11.990364,387,349,54829,17.9,993.25,24.2,3.95
4/12/2024,12:18:07,49.180433,11.990351,389,349,54829,17.9,993.19,24.2,3.95
4/12/2024,12:18:08,49.180383,11.990344,388,350,54829,18.2,993.14,24.2,3.95
4/12/2024,12:18:09,49.180344,11.990322,388,350,54829,16.6,993.11,24.2,3.95
4/12/2024,12:18:10,49.180286,11.99032,388,349,54829,17.2,993.19,24.2,3.96
4/12/2024,12:18:11,49.180237,11.990307,387,350,54856,17,993.16,24.2,3.95
4/12/2024,12:18:12,49.180193,11.990288,386,349,54856,16.7,993.23,24.2,3.96
4/12/2024,12:18:13,49.180141,11.990275,385,349,54856,17.7,993.2,24.2,3.95
4/12/2024,12:18:14,49.180079,11.990273,384,349,54856,18.8,993.27,24.2,3.95
4/12/2024,12:18:15,49.180019,11.990271,382,350,54856,19.2,993.16,24.2,3.95
4/12/2024,12:18:16,49.179962,11.990267,380,348,54886,19.1,993.31,24.2,3.95
4/12/2024,12:18:17,49.179901,11.990265,379,349,54886,20,993.24,24.2,3.95
4/12/2024,12:18:18,49.179843,11.990266,379,349,54886,19,993.28,24.2,3.95
4/12/2024,12:18:19,49.179787,11.990264,379,350,54886,19.3,993.14,24.2,3.96
4/12/2024,12:18:20,49.179738,11.990268,379,349,54886,17.2,993.22,24.2,3.95
4/12/2024,12:18:21,49.17969,11.990276,379,349,54916,17.5,993.27,24.2,3.95
4/12/2024,12:18:22,49.179646,11.990287,380,349,54916,16.8,993.24,24.2,3.96
4/12/2024,12:18:23,49.179606,11.99029,380,349,54916,15.1,993.18,24.2,3.96
4/12/2024,12:18:24,49.179568,11.990288,380,349,54916,14.4,993.18,24.2,3.95
4/12/2024,12:18:25,49.179532,11.990289,381,350,54916,13.3,993.09,24.2,3.95
4/12/2024,12:18:26,49.179497,11.990281,381,351,54937,13.4,993.03,24.2,3.95
4/12/2024,12:18:27,49.179457,11.990274,382,349,54937,14.3,993.19,24.2,3.95
4/12/2024,12:18:28,49.179428,11.990263,383,350,54937,12.5,993.13,24.2,3.95
4/12/2024,12:18:29,49.179404,11.990254,384,350,54937,10.5,993.11,24.2,3.96
4/12/2024,12:18:30,49.179369,11.990252,384,350,54937,11.7,993.14,24.2,3.95
4/12/2024,12:18:31,49.179341,11.990243,385,350,54954,10.9,993.16,24.2,3.95
4/12/2024,12:18:32,49.179297,11.990245,385,349,54954,12.7,993.18,24.2,3.95
4/12/2024,12:18:33,49.179248,11.990243,384,350,54954,14.4,993.11,24.2,3.96
4/12/2024,12:18:34,49.179207,11.990236,384,350,54954,14.8,993.11,24.2,3.95
4/12/2024,12:18:35,49.179169,11.990224,384,350,54954,14.7,993.12,24.2,3.96
4/12/2024,12:18:36,49.179129,11.990211,383,350,54977,15.1,993.1,24.2,3.95
4/12/2024,12:18:37,49.179085,11.990206,384,350,54977,15.4,993.12,24.2,3.96
4/12/2024,12:18:38,49.179048,11.990209,383,349,54977,13.5,993.2,24.2,3.95
4/12/2024,12:18:39,49.179014,11.990215,382,351,54977,12.9,993.02,24.2,3.95
4/12/2024,12:18:40,49.178991,11.990234,382,351,54977,11.5,993.04,24.2,3.95
4/12/2024,12:18:41,49.178959,11.990268,381,350,54996,14.1,993.14,24.2,3.95
4/12/2024,12:18:42,49.178936,11.990313,381,350,54996,15.2,993.09,24.2,3.96
4/12/2024,12:18:43,49.178914,11.990355,381,350,54996,14.8,993.05,24.2,3.95
4/12/2024,12:18:44,49.178893,11.990395,380,350,54996,14.4,993.06,24.2,3.95
4/12/2024,12:18:45,49.178869,11.990435,381,351,54996,13.4,992.97,24.2,3.95
4/12/2024,12:18:46,49.178843,11.990463,380,351,55015,12.6,993.02,24.2,3.94
4/12/2024,12:18:47,49.17882,11.990484,378,351,55015,11.4,992.98,24.2,3.95
4/12/2024,12:18:48,49.178803,11.99051,376,351,55015,10.7,993.04,24.2,3.95
4/12/2024,12:18:49,49.178791,11.990534,375,351,55015,9.1,992.97,24.2,3.96
4/12/2024,12:18:50,49.178782,11.990558,374,351,55015,7.7,992.94,24.2,3.95
4/12/2024,12:18:51,49.178761,11.990593,373,351,55028,9.1,992.99,24.2,3.95
4/12/2024,12:18:52,49.178748,11.990621,372,351,55028,9.4,992.99,24.2,3.95
4/12/2024,12:18:53,49.178735,11.990653,372,351,55028,9.5,992.98,24.2,3.95
4/12/2024,12:18:54,49.178721,11.990683,372,351,55028,8.9,992.97,24.3,3.95
4/12/2024,12:18:55,49.178702,11.990711,372,352,55028,9,992.91,24.2,3.95
4/12/2024,12:18:56,49.178691,11.990741,372,351,55041,8.7,992.97,24.3,3.95
4/12/2024,12:18:57,49.178679,11.990763,372,352,55041,8.1,992.88,24.2,3.95
4/12/2024,12:18:58,49.178668,11.990782,373,352,55041,6.9,992.91,24.3,3.95
4/12/2024,12:18:59,49.178656,11.990809,373,352,55041,7.6,992.88,24.3,3.95
4/12/2024,12:19:00,49.178644,11.990848,372,351,55041,9.6,992.98,24.3,3.96
4/12/2024,12:19:01,49.178633,11.99088,372,352,55052,8.9,992.88,24.3,3.95
4/12/2024,12:19:02,49.17862,11.990914,372,352,55052,9.4,992.83,24.3,3.95
4/12/2024,12:19:03,49.178612,11.990951,371,352,55052,9.7,992.86,24.3,3.95
4/12/2024,12:19:04,49.178602,11.990987,372,353,55052,9.5,992.76,24.3,3.95
4/12/2024,12:19:05,49.178593,11.991017,372,353,55052,8.9,992.75,24.3,3.95
4/12/2024,12:19:06,49.178585,11.991046,372,353,55065,8.3,992.77,24.3,3.95
4/12/2024,12:19:07,49.178575,11.991075,372,353,55065,8,992.7,24.3,3.95
4/12/2024,12:19:08,49.178564,11.99111,372,353,55065,9.1,992.76,24.3,3.95
4/12/2024,12:19:09,49.178557,11.991143,372,353,55065,8.7,992.72,24.3,3.95
4/12/2024,12:19:10,49.178551,11.991174,372,353,55065,8.3,992.71,24.3,3.95
4/12/2024,12:19:11,49.178546,11.991204,372,354,55077,7.7,992.68,24.3,3.95
4/12/2024,12:19:12,49.17854,11.991245,372,353,55077,9.1,992.71,24.3,3.95
4/12/2024,12:19:13,49.178529,11.991268,373,353,55077,6.3,992.78,24.3,3.95
4/12/2024,12:19:14,49.178522,11.991295,373,354,55077,6.8,992.68,24.3,3.95
4/12/2024,12:19:15,49.178516,11.99134,372,355,55077,8.9,992.51,24.3,3.95
4/12/2024,12:19:16,49.178509,11.991391,371,354,55091,9.4,992.61,24.3,3.95
4/12/2024,12:19:17,49.178501,11.991433,370,354,55091,9.3,992.67,24.3,3.95
4/12/2024,12:19:18,49.178493,11.991476,370,355,55091,9.8,992.56,24.3,3.95
4/12/2024,12:19:19,49.178482,11.991518,370,354,55091,9.4,992.58,24.3,3.95
4/12/2024,12:19:20,49.178469,11.991558,369,355,55091,9.2,992.57,24.3,3.95
4/12/2024,12:19:21,49.178455,11.991586,369,355,55106,8.1,992.5,24.3,3.95
4/12/2024,12:19:22,49.178438,11.991602,370,354,55106,7.8,992.61,24.3,3.95
4/12/2024,12:19:23,49.178423,11.991618,370,356,55106,7.4,992.45,24.3,3.95
4/12/2024,12:19:24,49.178407,11.991631,371,356,55106,7.3,992.45,24.3,3.95
4/12/2024,12:19:25,49.17839,11.991646,371,356,55106,7.6,992.46,24.3,3.95
4/12/2024,12:19:26,49.178373,11.991657,372,355,55116,7.7,992.48,24.3,3.95
4/12/2024,12:19:27,49.178358,11.991674,372,356,55116,7.4,992.43,24.3,3.95
4/12/2024,12:19:28,49.178347,11.99169,373,355,55116,6.6,992.49,24.3,3.95
4/12/2024,12:19:29,49.178333,11.991705,374,355,55116,6.9,992.5,24.3,3.95
4/12/2024,12:19:30,49.178317,11.991724,374,356,55116,6.6,992.44,24.3,3.95
4/12/2024,12:19:31,49.178305,11.99174,374,355,55125,5.4,992.49,24.3,3.94
4/12/2024,12:19:32,49.178288,11.99176,373,354,55125,5.6,992.62,24.3,3.95
4/12/2024,12:19:33,49.178272,11.991776,372,355,55125,6.4,992.51,24.3,3.95
4/12/2024,12:19:34,49.178254,11.991788,372,355,55125,6.4,992.52,24.3,3.95
4/12/2024,12:19:35,49.178243,11.991803,372,355,55125,4.8,992.5,24.3,3.95
4/12/2024,12:19:36,49.178232,11.991816,373,356,55134,5.3,992.41,24.3,3.95
4/12/2024,12:19:37,49.178216,11.991831,374,355,55134,5.6,992.49,24.3,3.95
4/12/2024,12:19:38,49.178201,11.991842,374,356,55134,5.5,992.44,24.3,3.95
4/12/2024,12:19:39,49.178179,11.991853,372,355,55134,5.5,992.47,24.3,3.95
4/12/2024,12:19:40,49.178164,11.991856,372,356,55134,4.8,992.44,24.3,3.94
4/12/2024,12:19:41,49.178159,11.991858,371,355,55142,0.8,992.47,24.3,3.95
4/12/2024,12:19:42,49.178158,11.991863,371,355,55142,0.2,992.48,24.3,3.95
4/12/2024,12:19:43,49.178158,11.991864,371,355,55142,0.5,992.51,24.3,3.95
4/12/2024,12:19:44,49.178159,11.991863,371,356,55142,0.7,992.43,24.3,3.95
4/12/2024,12:19:45,49.178159,11.991863,370,356,55142,0.1,992.44,24.3,3.95
4/12/2024,12:19:46,49.178159,11.991864,370,355,55142,0.1,992.49,24.3,3.95
4/12/2024,12:19:47,49.178156,11.991865,370,355,55142,0.4,992.5,24.3,3.96
4/12/2024,12:19:48,49.178156,11.991867,370,355,55142,0,992.49,24.3,3.95
4/12/2024,12:19:49,49.178154,11.991869,369,355,55142,0.6,992.47,24.3,3.95
4/12/2024,12:19:50,49.178154,11.991871,369,356,55142,0.4,992.45,24.3,3.95
4/12/2024,12:19:51,49.178154,11.991872,369,356,55142,0.2,992.43,24.3,3.95
4/12/2024,12:19:52,49.178153,11.991876,369,355,55142,0.1,992.49,24.3,3.95
4/12/2024,12:19:53,49.17815,11.991879,369,355,55142,0.4,992.49,24.3,3.94
4/12/2024,12:19:54,49.178149,11.991882,370,356,55142,0.1,992.41,24.3,3.95
4/12/2024,12:19:55,49.178149,11.991882,370,356,55142,0.1,992.42,24.3,3.95
4/12/2024,12:19:56,49.178148,11.991885,370,355,55142,0.1,992.47,24.3,3.95
4/12/2024,12:19:57,49.178147,11.991886,370,355,55142,0.4,992.48,24.3,3.95
4/12/2024,12:19:58,49.178145,11.991888,370,356,55142,0.1,992.38,24.3,3.95
4/12/2024,12:19:59,49.178144,11.99189,370,355,55142,0.2,992.47,24.3,3.95
