Date,neg,neu,pos,compound
2019-11-01,0.0304,0.86504,0.06464,0.03809
2019-11-02,0.15526,0.71947,0.07263,-0.15329
2019-11-03,0.1516,0.7664,0.01533,-0.23233
2019-11-04,0.10095,0.78724,0.06419,-0.09478
2019-11-05,0.0241,0.8081,0.12019,0.17474
2019-11-06,0.02286,0.88048,0.04905,0.01995
2019-11-07,0.04829,0.8439,0.0601,0.01572
2019-11-08,0.07505,0.78267,0.09467,0.04168
2019-11-09,0.09358,0.71611,0.13768,0.03238
2019-11-10,0.03863,0.852,0.05674,0.02227
2019-11-11,0.0819,0.85924,0.01124,-0.14076
2019-11-12,0.06562,0.86038,0.02648,-0.07781
2019-11-13,0.02171,0.85514,0.07552,0.06211
2019-11-14,0.02306,0.89847,0.01965,-0.00541
2019-11-15,0.02886,0.88029,0.04314,0.03808
2019-11-16,0.03187,0.77347,0.128,0.21824
2019-11-17,0.03457,0.85629,0.06152,0.07573
2019-11-18,0.09937,0.71895,0.12874,-0.01371
2019-11-19,0.01676,0.84619,0.08952,0.133
2019-11-20,0.0,0.81937,0.128,0.20187
2019-11-21,0.07971,0.84695,0.02571,-0.10727
2019-11-22,0.08883,0.79192,0.03592,-0.08988
2019-11-23,0.02088,0.78188,0.07225,0.0327
2019-11-24,0.02933,0.85956,0.0,-0.07207
2019-11-25,0.08618,0.80127,0.02164,-0.13541
2019-11-26,0.03518,0.72536,0.14864,0.14649
2019-11-27,0.10382,0.78327,0.022,-0.12503
2019-11-28,0.01364,0.82518,0.07027,0.07232
2019-11-29,0.04773,0.81327,0.04809,0.01245
2019-11-30,0.01709,0.77918,0.11282,0.13682
2019-12-01,0.02662,0.66,0.06338,0.0589
2019-12-02,0.11808,0.75985,0.04515,-0.03318
2019-12-03,0.03273,0.75791,0.11855,0.12113
2019-12-04,0.06955,0.75518,0.08436,0.04876
2019-12-05,0.0924,0.8076,0.0,-0.12722
2019-12-06,0.07473,0.83436,0.0,-0.10534
2019-12-07,0.12717,0.6655,0.04067,-0.1077
2019-12-08,0.0,0.8,0.0,0.0
2019-12-09,0.074,0.79864,0.03645,-0.04954
2019-12-10,0.1045,0.7394,0.0561,-0.08468
2019-12-11,0.0677,0.6833,0.149,0.16081
2019-12-12,0.1227,0.6643,0.113,-0.06489
2019-12-13,0.0659,0.7929,0.0412,-0.03278
2019-12-14,0.0,0.89391,0.01518,0.00934
2019-12-15,0.04073,0.80618,0.06218,0.00652
2019-12-16,0.06882,0.77173,0.06855,-0.00211
2019-12-17,0.0883,0.7339,0.0778,-0.08492
2019-12-18,0.0795,0.79533,0.04183,-0.09101
2019-12-19,0.10409,0.70473,0.10027,0.01408
2019-12-20,0.0,0.74182,0.16727,0.27746
2019-12-21,0.07755,0.73591,0.09555,0.00075
2019-12-22,0.04033,0.76233,0.08611,0.08912
2019-12-23,0.02055,0.80091,0.08773,0.08832
2019-12-24,0.06518,0.73109,0.11282,0.07651
2019-12-25,0.15092,0.72325,0.0425,-0.13629
2019-12-26,0.042,0.71845,0.14864,0.11837
2019-12-27,0.10745,0.78145,0.02018,-0.15913
2019-12-28,0.0,0.75,0.0,0.0
2019-12-29,0.04982,0.76055,0.09873,0.09855
2019-12-30,0.065,0.75955,0.08455,0.01761
2019-12-31,0.13473,0.75427,0.02018,-0.1945
2020-01-01,0.0896,0.7119,0.0985,0.00863
2020-01-02,0.05818,0.74018,0.11073,0.08274
2020-01-03,0.04842,0.76475,0.1035,0.11362
2020-01-04,0.07045,0.77918,0.05936,-0.03018
2020-01-05,0.02,0.79625,0.05875,0.05004
2020-01-06,0.03564,0.78209,0.09145,0.09145
2020-01-07,0.018,0.7795,0.1025,0.14979
2020-01-08,0.01782,0.66536,0.22591,0.30942
2020-01-09,0.09983,0.71558,0.10125,-0.02882
2020-01-10,0.05827,0.80773,0.04309,-0.05101
2020-01-11,0.0165,0.73717,0.07983,0.14445
2020-01-12,0.03582,0.78318,0.09009,0.04846
2020-01-13,0.11455,0.71055,0.08409,-0.02747
2020-01-14,0.05764,0.74564,0.10582,0.10575
2020-01-15,0.055,0.73782,0.11627,0.10872
2020-01-16,0.10045,0.66891,0.13964,0.03981
2020-01-17,0.0,0.8387,0.0613,0.08591
2020-01-18,0.01518,0.74973,0.14418,0.21053
2020-01-19,0.05314,0.87019,0.02914,-0.07151
2020-01-20,0.03947,0.80347,0.10442,0.15672
2020-01-21,0.04219,0.71695,0.19314,0.24394
2020-01-22,0.05078,0.806,0.09974,0.05643
2020-01-23,0.06588,0.83894,0.03635,-0.05704
2020-01-24,0.11629,0.74086,0.0,-0.1674
2020-01-25,0.0,0.79762,0.07738,0.1101
2020-01-26,0.0632,0.7245,0.1124,0.11082
2020-01-27,0.04925,0.76275,0.10467,0.04069
2020-01-28,0.08191,0.79127,0.03591,-0.06621
2020-01-29,0.01989,0.78356,0.08544,0.13174
2020-01-30,0.08145,0.75527,0.07236,-0.01773
2020-01-31,0.07645,0.77973,0.05291,-0.0291
2020-02-01,0.061,0.8028,0.0362,-0.07457
2020-02-02,0.02073,0.82791,0.06045,0.06205
2020-02-03,0.10127,0.70445,0.10336,-0.01115
2020-02-04,0.02409,0.81409,0.07091,0.11344
2020-02-05,0.08838,0.72892,0.10569,0.06405
2020-02-06,0.01818,0.751,0.13991,0.20144
2020-02-07,0.0601,0.8014,0.0385,-0.03424
2020-02-08,0.07918,0.81218,0.01773,-0.11642
2020-02-09,0.03433,0.84317,0.03917,0.00138
2020-02-10,0.10836,0.70609,0.09455,0.00548
2020-02-11,0.06118,0.79664,0.05136,-0.02758
2020-02-12,0.02991,0.79191,0.08727,0.08448
2020-02-13,0.11491,0.73718,0.057,-0.10457
2020-02-14,0.04458,0.72883,0.14325,0.13439
2020-02-15,0.02964,0.81427,0.06518,0.05489
2020-02-16,0.05218,0.69118,0.16573,0.11204
2020-02-17,0.05982,0.76555,0.08373,0.02625
2020-02-18,0.0453,0.7682,0.0865,0.07445
2020-02-19,0.055,0.7543,0.0907,0.06735
2020-02-20,0.10327,0.74127,0.06455,-0.07832
2020-02-21,0.07327,0.75136,0.08445,0.01215
2020-02-22,0.05673,0.74755,0.10482,0.04458
2020-02-23,0.05683,0.81467,0.04517,0.01121
2020-02-24,0.02844,0.77789,0.08256,0.05001
2020-02-25,0.03573,0.85336,0.02,-0.0244
2020-02-26,0.11027,0.75609,0.04264,-0.12753
2020-02-27,0.03891,0.83245,0.03773,0.00185
2020-02-28,0.13582,0.74864,0.02464,-0.16555
2020-02-29,0.036,0.73773,0.13527,0.21175
2020-03-01,0.072,0.648,0.16889,0.06692
2020-03-02,0.08864,0.72036,0.10009,0.0343
2020-03-03,0.03809,0.854,0.017,-0.02175
2020-03-04,0.154,0.65144,0.08356,-0.14069
2020-03-05,0.04018,0.81073,0.05827,0.02635
2020-03-06,0.05627,0.79627,0.05655,-0.00234
2020-03-07,0.0414,0.7764,0.0822,0.0874
2020-03-08,0.06525,0.77008,0.08133,0.01714
2020-03-09,0.06736,0.69964,0.14209,0.12846
2020-03-10,0.1086,0.6813,0.1101,-0.04824
2020-03-11,0.099,0.68845,0.12164,0.01519
2020-03-12,0.07609,0.79764,0.03536,-0.09829
2020-03-13,0.035,0.76236,0.11182,0.15565
2020-03-14,0.14191,0.66718,0.1,-0.04879
2020-03-15,0.1787,0.6476,0.0738,-0.1835
2020-03-16,0.08182,0.70864,0.11873,0.08941
2020-03-17,0.087,0.7907,0.0223,-0.10825
2020-03-18,0.02733,0.79283,0.0965,0.09994
2020-03-19,0.07536,0.74482,0.08891,0.02814
2020-03-20,0.06982,0.77709,0.06218,0.02598
2020-03-21,0.11557,0.70514,0.03643,-0.1775
2020-03-22,0.05982,0.75327,0.096,0.04681
2020-03-23,0.06982,0.78445,0.05482,-0.03786
2020-03-24,0.09917,0.78333,0.03417,-0.08649
2020-03-25,0.1505,0.6956,0.0538,-0.20112
2020-03-26,0.09327,0.74464,0.07118,-0.06114
2020-03-27,0.08564,0.75645,0.06709,-0.02364
2020-03-28,0.03722,0.73722,0.11444,0.08733
2020-03-29,0.02164,0.78673,0.10073,0.11624
2020-03-30,0.0886,0.8114,0.0,-0.14173
2020-03-31,0.0153,0.8526,0.0321,0.04295
2020-04-01,0.07245,0.73009,0.10655,0.06095
2020-04-02,0.06818,0.72518,0.11573,0.05924
2020-04-03,0.08889,0.73689,0.06311,-0.05859
2020-04-04,0.09318,0.791,0.02491,-0.07495
2020-04-05,0.08512,0.68712,0.10275,-0.02045
2020-04-06,0.01991,0.79755,0.09164,0.11624
2020-04-07,0.04582,0.77955,0.08373,0.06513
2020-04-08,0.01392,0.83525,0.0675,0.07863
2020-04-09,0.1498,0.5966,0.1536,-0.03277
2020-04-10,0.07955,0.74636,0.08318,-0.01398
2020-04-11,0.07356,0.72989,0.08544,-0.0035
2020-04-12,0.0706,0.74,0.0894,-0.02205
2020-04-13,0.02736,0.85527,0.02645,0.00491
2020-04-14,0.02936,0.76855,0.11118,0.12237
2020-04-15,0.06778,0.73522,0.08589,0.03353
2020-04-16,0.0408,0.7893,0.0699,0.0452
2020-04-17,0.02417,0.83275,0.05975,0.08006
2020-04-18,0.0636,0.7894,0.047,-0.05749
2020-04-19,0.12264,0.73191,0.05445,-0.12368
2020-04-20,0.06889,0.72278,0.09722,-0.01087
2020-04-21,0.14891,0.73518,0.025,-0.2032
2020-04-22,0.04709,0.79355,0.06836,0.0016
2020-04-23,0.0474,0.8272,0.0254,-0.06351
2020-04-24,0.106,0.73582,0.06727,-0.05952
2020-04-25,0.092,0.70736,0.10982,0.01211
2020-04-26,0.12355,0.72427,0.06127,-0.12055
2020-04-27,0.0995,0.7102,0.0903,-0.03226
2020-04-28,0.05473,0.80236,0.052,-0.04188
2020-04-29,0.1094,0.7106,0.08,-0.10092
2020-04-30,0.03382,0.75418,0.12127,0.14141
2020-05-01,0.06525,0.758,0.09342,0.0354
2020-05-02,0.06073,0.81955,0.02891,-0.06707
2020-05-03,0.03922,0.733,0.11667,0.12723
2020-05-04,0.0535,0.85567,0.00742,-0.08526
2020-05-05,0.04564,0.79982,0.06364,0.04652
2020-05-06,0.1339,0.7118,0.0543,-0.10684
2020-05-07,0.0,0.88809,0.021,0.04171
2020-05-08,0.0,0.85267,0.03622,0.09367
2020-05-09,0.03927,0.74118,0.12864,0.20261
2020-05-10,0.0536,0.7936,0.0528,-0.02918
2020-05-11,0.05982,0.83236,0.01682,-0.06225
2020-05-12,0.0387,0.7931,0.0682,0.06596
2020-05-13,0.09808,0.77025,0.04833,-0.08207
2020-05-14,0.05027,0.84736,0.01145,-0.08576
2020-05-15,0.04967,0.77289,0.06633,0.05824
2020-05-16,0.03525,0.83725,0.04417,0.00623
2020-05-17,0.02775,0.84292,0.046,-0.00264
2020-05-18,0.01675,0.80092,0.099,0.12086
2020-05-19,0.05955,0.81364,0.03591,-0.08094
2020-05-20,0.06173,0.76691,0.08045,0.04485
2020-05-21,0.10591,0.78536,0.01782,-0.14455
2020-05-22,0.07333,0.66811,0.14744,0.09507
2020-05-23,0.03981,0.86581,0.04676,-0.04191
2020-05-24,0.09956,0.77189,0.01744,-0.19146
2020-05-25,0.03782,0.82973,0.04155,0.00639
2020-05-26,0.08309,0.74373,0.08227,-0.01899
2020-05-27,0.0392,0.7867,0.0741,0.05601
2020-05-28,0.137,0.74518,0.02691,-0.13644
2020-05-29,0.08033,0.80856,0.0,-0.14461
2020-05-30,0.0,0.76086,0.09629,0.18709
2020-05-31,0.06233,0.78233,0.072,0.02006
2020-06-01,0.03282,0.81955,0.05673,0.04679
2020-06-02,0.1266,0.6896,0.0838,-0.07578
2020-06-03,0.0162,0.8091,0.0747,0.1086
2020-06-04,0.04773,0.75964,0.10173,0.14984
2020-06-05,0.033,0.77967,0.07622,0.10521
2020-06-06,0.09022,0.73922,0.05944,-0.07807
2020-06-07,0.06889,0.74722,0.07278,0.0001
2020-06-08,0.04082,0.84255,0.02573,-0.04964
2020-06-09,0.0421,0.811,0.0469,0.01342
2020-06-10,0.05909,0.82,0.03,-0.03694
2020-06-11,0.12745,0.70373,0.07791,-0.10476
2020-06-12,0.06892,0.76617,0.08158,0.00502
2020-06-13,0.04391,0.78645,0.07882,0.07949
2020-06-14,0.0413,0.7292,0.1295,0.16307
2020-06-15,0.0669,0.7927,0.0404,-0.05544
2020-06-16,0.1445,0.6961,0.0595,-0.16058
2020-06-17,0.0672,0.7862,0.0466,-0.0335
2020-06-18,0.03418,0.87491,0.0,-0.03
2020-06-19,0.1311,0.7131,0.0558,-0.09067
2020-06-20,0.04908,0.84833,0.01925,-0.0831
2020-06-21,0.04145,0.75909,0.10864,0.12549
2020-06-22,0.0423,0.7826,0.0751,0.06991
2020-06-23,0.01682,0.82727,0.065,0.09806
2020-06-24,0.10709,0.69427,0.10773,-0.0381
2020-06-25,0.1309,0.7507,0.0184,-0.18797
2020-06-26,0.0654,0.7686,0.066,0.03058
2020-06-27,0.118,0.71764,0.07345,-0.06351
2020-06-28,0.05033,0.70567,0.07733,0.0
2020-06-29,0.0521,0.8117,0.0362,0.00952
2020-06-30,0.10391,0.74127,0.06391,-0.06401
2020-07-01,0.07655,0.73664,0.09591,0.04956
2020-07-02,0.009,0.76589,0.114,0.17456
2020-07-03,0.04691,0.79255,0.06964,0.04121
2020-07-04,0.0428,0.8038,0.0534,0.00235
2020-07-05,0.05718,0.70045,0.15145,0.11927
2020-07-06,0.01355,0.84118,0.05436,0.07591
2020-07-07,0.08264,0.75927,0.06718,-0.02091
2020-07-08,0.035,0.814,0.051,-0.00013
2020-07-09,0.059,0.72333,0.10656,0.03172
2020-07-10,0.05564,0.776,0.07745,0.01535
2020-07-11,0.045,0.7962,0.0587,0.01527
2020-07-12,0.05136,0.78373,0.074,0.10761
2020-07-13,0.06009,0.79836,0.05055,-0.02014
2020-07-14,0.06927,0.75718,0.08273,0.01631
2020-07-15,0.1361,0.6589,0.105,-0.03595
2020-07-16,0.10292,0.78492,0.02883,-0.1437
2020-07-17,0.07682,0.76118,0.07109,-0.05146
2020-07-18,0.06727,0.74627,0.09545,0.06184
2020-07-19,0.13691,0.68918,0.08291,-0.12071
2020-07-20,0.0,0.74173,0.16736,0.25775
2020-07-21,0.0742,0.7498,0.076,0.04482
2020-07-22,0.03191,0.76145,0.11582,0.14504
2020-07-23,0.03318,0.81282,0.06309,0.06055
2020-07-24,0.0786,0.7382,0.0832,-0.00766
2020-07-25,0.04582,0.80282,0.06045,-0.00433
2020-07-26,0.04008,0.66638,0.06277,0.0343
2020-07-27,0.03573,0.79027,0.08309,0.0551
2020-07-28,0.07667,0.78511,0.02711,-0.1075
2020-07-29,0.075,0.84782,0.04157,-0.05775
2020-07-30,0.02835,0.73694,0.17588,0.24587
2020-07-31,0.03253,0.89979,0.01505,-0.03077
2020-08-01,0.03667,0.81581,0.0999,0.1128
2020-08-02,0.0613,0.7047,0.10365,0.08274
2020-08-03,0.10229,0.70105,0.14914,0.05019
2020-08-04,0.0633,0.77426,0.11896,0.07902
2020-08-05,0.0608,0.74115,0.14805,0.12462
2020-08-06,0.05445,0.78925,0.1063,0.07736
2020-08-07,0.0355,0.7906,0.1239,0.1653
2020-08-08,0.08629,0.80086,0.06524,-0.04596
2020-08-09,0.03463,0.73505,0.17779,0.26722
2020-08-10,0.0628,0.82685,0.06035,0.0232
2020-08-11,0.16367,0.66643,0.12229,-0.07621
2020-08-12,0.03165,0.86939,0.05557,0.01159
2020-08-13,0.07504,0.69148,0.19,0.1744
2020-08-14,0.05033,0.81938,0.08271,0.06666
2020-08-15,0.09157,0.82657,0.01043,-0.11704
2020-08-16,0.04274,0.84084,0.06379,0.03076
2020-08-17,0.01317,0.76025,0.14325,0.12305
2020-08-18,0.06664,0.70745,0.135,0.13222
2020-08-19,0.06364,0.74736,0.09809,0.04084
2020-08-20,0.09091,0.72773,0.09045,0.0243
2020-08-21,0.0694,0.739,0.0916,-0.001
2020-08-22,0.05433,0.80492,0.05742,-0.00727
2020-08-23,0.0917,0.7215,0.0868,0.01455
2020-08-24,0.0,0.79455,0.11455,0.20074
2020-08-25,0.0,0.84655,0.06255,0.09878
2020-08-26,0.0413,0.8024,0.0563,0.00305
2020-08-27,0.03783,0.80975,0.06908,0.08572
2020-08-28,0.09964,0.75173,0.05773,-0.03532
2020-08-29,0.08736,0.73164,0.09009,0.00492
2020-08-30,0.13864,0.70736,0.06309,-0.14682
2020-08-31,0.10727,0.72045,0.08136,-0.05955
2020-09-01,0.01656,0.78656,0.08578,0.07853
2020-09-02,0.0619,0.7628,0.0752,0.03965
2020-09-03,0.119,0.73689,0.033,-0.15017
2020-09-04,0.11355,0.684,0.11164,0.01162
2020-09-05,0.1422,0.726,0.0318,-0.17509
2020-09-06,0.05143,0.75814,0.04757,-0.07671
2020-09-07,0.0944,0.7753,0.0303,-0.12142
2020-09-08,0.05927,0.803,0.04682,-0.03642
2020-09-09,0.0296,0.6996,0.1708,0.22167
2020-09-10,0.09955,0.75936,0.05018,-0.04779
2020-09-11,0.098,0.705,0.106,-0.00047
2020-09-12,0.046,0.78791,0.07518,0.00675
2020-09-13,0.04045,0.80691,0.06173,0.00066
2020-09-14,0.03591,0.83418,0.039,-0.00066
2020-09-15,0.1131,0.7457,0.0412,-0.17714
2020-09-16,0.02585,0.79892,0.09831,0.14018
2020-09-17,0.03336,0.79555,0.08018,0.0961
2020-09-18,0.02155,0.843,0.04455,0.05098
2020-09-19,0.06033,0.73489,0.09378,0.02981
2020-09-20,0.04182,0.83645,0.03082,-0.04826
2020-09-21,0.0513,0.7935,0.0551,0.02176
2020-09-22,0.034,0.80918,0.06591,0.0376
2020-09-23,0.09118,0.793,0.02491,-0.10033
2020-09-24,0.03682,0.822,0.05027,0.06169
2020-09-25,0.01691,0.81773,0.07445,0.10085
2020-09-26,0.09314,0.71429,0.04971,-0.10323
2020-09-27,0.08573,0.74736,0.076,-0.07632
2020-09-28,0.03282,0.80682,0.06945,0.05837
2020-09-29,0.1722,0.6856,0.0422,-0.23939
2020-09-30,0.0472,0.8162,0.0366,-0.01872
2020-10-01,0.06155,0.78745,0.06009,-0.04194
2020-10-02,0.0,0.75209,0.157,0.23007
2020-10-03,0.06545,0.71782,0.12582,0.10302
2020-10-04,0.04309,0.82055,0.04545,-0.01233
2020-10-05,0.07358,0.67467,0.16833,0.1618
2020-10-06,0.05109,0.772,0.086,0.05404
2020-10-07,0.09055,0.75318,0.06536,-0.0505
2020-10-08,0.04309,0.78309,0.08291,0.09282
2020-10-09,0.03809,0.76864,0.10236,0.09238
2020-10-10,0.0,0.83218,0.07691,0.13905
2020-10-11,0.0965,0.74117,0.079,-0.04942
2020-10-12,0.0,0.75945,0.14964,0.21728
2020-10-13,0.0352,0.7465,0.1183,0.13669
2020-10-14,0.0,0.84427,0.06482,0.11826
2020-10-15,0.037,0.7647,0.0983,0.11262
2020-10-16,0.07922,0.78878,0.02089,-0.13552
2020-10-17,0.07233,0.78383,0.0605,-0.00978
2020-10-18,0.0535,0.7025,0.07733,0.04232
2020-10-19,0.0348,0.8257,0.0395,0.04404
2020-10-20,0.04918,0.73836,0.12155,0.13531
2020-10-21,0.0,0.85992,0.05675,0.10362
2020-10-22,0.02167,0.80517,0.08992,0.11346
2020-10-23,0.03482,0.75727,0.117,0.14242
2020-10-24,0.05062,0.72588,0.0985,0.16646
2020-10-25,0.06364,0.72773,0.11773,0.08932
2020-10-26,0.03457,0.85079,0.04321,0.01703
2020-10-27,0.0,0.86155,0.04755,0.09085
2020-10-28,0.06827,0.82264,0.01818,-0.10101
2020-10-29,0.01573,0.83073,0.06264,0.0575
2020-10-30,0.10064,0.77627,0.03218,-0.1432
2020-10-31,0.03409,0.78409,0.09082,0.08333
2020-11-01,0.0,0.82455,0.08455,0.16046
2020-11-02,0.05482,0.75918,0.09509,0.10732
2020-11-03,0.03618,0.80782,0.06509,0.07915
2020-11-04,0.02564,0.83327,0.05018,0.03215
2020-11-05,0.0,0.80825,0.10842,0.17059
2020-11-06,0.0065,0.8034,0.0901,0.18652
2020-11-07,0.06742,0.76317,0.08608,0.01501
2020-11-08,0.02573,0.84055,0.04282,0.0213
2020-11-09,0.10436,0.68536,0.11936,0.03775
2020-11-10,0.018,0.7956,0.0864,0.11846
2020-11-11,0.01673,0.81709,0.07527,0.09888
2020-11-12,0.0846,0.7935,0.0219,-0.09173
2020-11-13,0.00773,0.848,0.05336,0.09267
2020-11-14,0.12382,0.71155,0.07373,-0.08377
2020-11-15,0.07767,0.74589,0.06533,-0.05497
2020-11-16,0.0352,0.8126,0.0522,0.05425
2020-11-17,0.04482,0.80436,0.05991,0.01533
2020-11-18,0.029,0.5095,0.2115,0.32698
2020-11-19,0.0,0.0,0.0,0.0
2020-11-20,0.0,0.0,0.0,0.0
2020-11-21,0.06127,0.76318,0.08464,0.04273
2020-11-22,0.03845,0.78655,0.08409,0.10739
2020-11-23,0.08655,0.78764,0.03491,-0.11288
2020-11-24,0.05327,0.78682,0.069,0.0313
2020-11-25,0.10033,0.43367,0.13267,0.12727
2020-11-26,0.07409,0.77227,0.06273,-0.01295
2020-11-27,0.0,0.83056,0.05833,0.0721
2020-11-28,0.08118,0.77891,0.049,-0.01354
2020-11-29,0.0,0.82991,0.07918,0.1496
2020-11-30,0.02755,0.85045,0.03109,-0.00998
2020-12-01,0.109,0.76282,0.03727,-0.12537
2020-12-02,0.02309,0.834,0.052,0.04737
2020-12-03,0.0194,0.8806,0.0,-0.06249
2020-12-04,0.0,0.88445,0.02464,0.03471
2020-12-05,0.038,0.76975,0.10892,0.07669
2020-12-06,0.0,0.72386,0.13329,0.25534
2020-12-07,0.04364,0.75491,0.11055,0.06553
2020-12-08,0.1303,0.7435,0.0262,-0.17612
2020-12-09,0.03142,0.82433,0.06092,0.06423
2020-12-10,0.05264,0.77136,0.08509,0.01592
2020-12-11,0.03482,0.80373,0.07055,0.08617
2020-12-12,0.05318,0.81745,0.03845,-0.04236
2020-12-13,0.09112,0.66538,0.1185,0.00036
2020-12-14,0.0,0.813,0.07589,0.14834
2020-12-15,0.0508,0.706,0.1431,0.19493
2020-12-16,0.0304,0.8563,0.0133,-0.02923
2020-12-17,0.06227,0.722,0.12482,0.11386
2020-12-18,0.00882,0.79191,0.10836,0.1794
2020-12-19,0.03684,0.79684,0.11368,0.1466
2020-12-20,0.0386,0.7822,0.0791,0.06562
2020-12-21,0.10073,0.74945,0.05891,-0.00724
2020-12-22,0.09345,0.73127,0.08436,-0.05722
2020-12-23,0.03164,0.83427,0.04318,0.02083
2020-12-24,0.06645,0.80309,0.03964,-0.08584
2020-12-25,0.0894,0.6855,0.125,0.0519
2020-12-26,0.09436,0.73873,0.076,-0.0493
2020-12-27,0.042,0.77436,0.09273,0.05053
2020-12-28,0.05291,0.81336,0.04282,-0.02241
2020-12-29,0.0531,0.7495,0.0974,0.10083
2020-12-30,0.0,0.8282,0.0718,0.09082
2020-12-31,0.0,0.80273,0.10636,0.19941
2021-01-01,0.12083,0.6955,0.10033,-0.07366
2021-01-02,0.021,0.85264,0.03545,0.02273
2021-01-03,0.06391,0.80745,0.03764,-0.062
2021-01-04,0.05791,0.768,0.08309,-0.00455
2021-01-05,0.065,0.757,0.08709,0.0933
2021-01-06,0.02964,0.768,0.11145,0.06943
2021-01-07,0.03173,0.72655,0.15082,0.19407
2021-01-08,0.0141,0.8353,0.0506,0.05994
2021-01-09,0.01764,0.82491,0.06655,0.05419
2021-01-10,0.05691,0.81727,0.03491,-0.06581
2021-01-11,0.175,0.69918,0.03482,-0.18848
2021-01-12,0.03964,0.77136,0.098,0.11129
2021-01-13,0.0496,0.7612,0.0892,0.1056
2021-01-14,0.03491,0.71818,0.156,0.17349
2021-01-15,0.09245,0.73027,0.08645,0.00493
2021-01-16,0.11325,0.75942,0.044,-0.10296
2021-01-17,0.0718,0.6931,0.1351,0.04652
2021-01-18,0.0802,0.6883,0.1315,0.16516
2021-01-19,0.1181,0.6984,0.0835,-0.07778
2021-01-20,0.0608,0.7468,0.0924,0.09121
2021-01-21,0.10864,0.74664,0.05382,-0.09065
2021-01-22,0.0774,0.7745,0.0481,-0.06713
2021-01-23,0.13218,0.67945,0.09745,-0.07953
2021-01-24,0.08136,0.75773,0.07,0.01099
2021-01-25,0.04827,0.78136,0.07945,0.11293
2021-01-26,0.01664,0.81391,0.07845,0.12472
2021-01-27,0.09364,0.78364,0.03182,-0.12492
2021-01-28,0.02973,0.85836,0.021,-0.00201
2021-01-29,0.0,0.0,0.0,0.0
2021-01-30,0.062,0.79075,0.06408,0.00023
2021-01-31,0.03175,0.85358,0.03133,0.00411
2021-02-01,0.03518,0.76336,0.11045,0.15745
2021-02-02,0.02927,0.78282,0.097,0.13104
2021-02-03,0.04436,0.73909,0.12564,0.1619
2021-02-04,0.03073,0.80618,0.07218,0.05239
2021-02-05,0.0222,0.7346,0.1432,0.22782
2021-02-06,0.04527,0.82427,0.03955,-0.05708
2021-02-07,0.10682,0.73927,0.063,-0.0531
2021-02-08,0.04882,0.77955,0.08073,0.06008
2021-02-09,0.02227,0.80682,0.08,0.10074
2021-02-10,0.12908,0.70458,0.08308,-0.08965
2021-02-11,0.02027,0.80518,0.08364,0.13622
2021-02-12,0.04273,0.82164,0.04473,0.00394
2021-02-13,0.02492,0.83442,0.05733,0.02812
2021-02-14,0.01764,0.72991,0.16155,0.20453
2021-02-15,0.066,0.75982,0.08327,0.05085
2021-02-16,0.0392,0.7813,0.0794,0.06911
2021-02-17,0.04955,0.77555,0.084,0.02777
2021-02-18,0.114,0.76473,0.03036,-0.17026
2021-02-19,0.0,0.803,0.097,0.13879
2021-02-20,0.02545,0.80155,0.08209,0.10703
2021-02-21,0.10114,0.70386,0.05214,-0.08267
2021-02-22,0.0,0.88718,0.02191,0.0493
2021-02-23,0.03664,0.83791,0.03455,0.00234
2021-02-24,0.0544,0.7476,0.0981,0.05377
2021-02-25,0.05318,0.78173,0.07409,0.00931
2021-02-26,0.01227,0.84209,0.05473,0.05984
2021-02-27,0.01964,0.83309,0.05636,0.06604
2021-02-28,0.011,0.87308,0.03258,0.04253
2021-03-01,0.05964,0.76973,0.07973,0.06217
2021-03-02,0.06982,0.76764,0.07164,0.0177
2021-03-03,0.025,0.83927,0.04482,-0.01195
2021-03-04,0.07845,0.72536,0.10527,0.09952
2021-03-05,0.09864,0.796,0.01445,-0.15274
2021-03-06,0.18536,0.67336,0.05036,-0.19121
2021-03-07,0.00973,0.75273,0.14664,0.24007
2021-03-08,0.02764,0.82764,0.05382,0.04746
2021-03-09,0.0,0.8366,0.0634,0.10157
2021-03-10,0.10582,0.757,0.04627,-0.04585
2021-03-11,0.0264,0.7437,0.1299,0.14272
2021-03-12,0.08617,0.79492,0.03575,-0.0574
2021-03-13,0.059,0.78173,0.06836,-0.02579
2021-03-14,0.0502,0.7599,0.0899,0.05523
2021-03-15,0.07455,0.75709,0.07755,0.01626
2021-03-16,0.0722,0.7956,0.0323,-0.07776
2021-03-17,0.09509,0.762,0.052,-0.05221
2021-03-18,0.0,0.8509,0.0491,0.08845
2021-03-19,0.04309,0.791,0.075,0.02825
2021-03-20,0.05727,0.79227,0.05964,0.00394
2021-03-21,0.0369,0.7197,0.1434,0.14719
2021-03-22,0.06962,0.78477,0.06869,-0.01891
2021-03-23,0.02409,0.80655,0.07845,0.06615
2021-03-24,0.00545,0.79873,0.10491,0.19405
2021-03-25,0.10209,0.75273,0.05436,-0.10053
2021-03-26,0.0453,0.7473,0.1074,0.09854
2021-03-27,0.05962,0.67275,0.14262,0.14197
2021-03-28,0.0,0.81925,0.05575,0.06022
2021-03-29,0.04091,0.80682,0.06136,0.05521
2021-03-30,0.00867,0.78092,0.04375,0.05515
2021-03-31,0.08544,0.73278,0.07067,-0.02556
2021-04-01,0.0,0.53167,0.135,0.32563
