DATAFLOW,LAST UPDATE,freq,crops,strucpro,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,DK,2015,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,DK,2016,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,DK,2017,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,DK,2018,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,DK,2019,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,DK,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,DK,2021,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,DK,2022,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,DK,2023,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,DK,2024,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EE,2013,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EE,2014,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EE,2015,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EE,2016,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EE,2017,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EE,2018,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EE,2019,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EE,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EE,2021,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EE,2022,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EE,2023,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EE,2024,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EL,2013,1333.86,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EL,2014,1516.47,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EL,2015,1218.11,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EL,2016,958.31,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EL,2017,775.64,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EL,2018,935.89,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EL,2019,952.33,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EL,2020,1001.11,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EL,2021,909.17,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EL,2022,943.39,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EL,2023,1028.56,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ES,2013,8766.90,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ES,2014,4142.98,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ES,2015,6804.34,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ES,2016,6571.43,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ES,2017,6030.87,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ES,2018,9264.54,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ES,2019,5642.06,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ES,2020,7750.67,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ES,2021,7682.88,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ES,2022,3677.79,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ES,2023,3922.32,p
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2013,13662.04,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2014,8037.01,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2017,10271.57,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2018,12888.75,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2019,9709.88,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2020,11677.04,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2021,12192.78,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2022,7552.11,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FI,2013,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FI,2014,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FI,2015,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FI,2016,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FI,2017,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FI,2018,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FI,2019,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FI,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FI,2021,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FI,2022,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FI,2023,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FI,2024,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FR,2013,28.87,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FR,2014,12.74,e
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FR,2015,33.90,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FR,2016,26.45,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FR,2017,21.94,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FR,2018,25.55,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FR,2019,23.12,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FR,2020,26.98,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FR,2021,26.72,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,FR,2022,21.42,e
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HR,2013,34.27,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HR,2014,8.84,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HR,2015,28.27,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HR,2016,31.18,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HR,2017,28.95,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HR,2018,28.42,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HR,2019,33.22,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HR,2020,33.23,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HR,2021,23.87,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HR,2022,40.13,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HR,2023,34.00,e
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HU,2013,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HU,2014,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HU,2015,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HU,2016,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HU,2017,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HU,2018,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HU,2019,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HU,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HU,2021,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HU,2022,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HU,2023,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,HU,2024,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IE,2013,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IE,2014,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IE,2015,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IE,2016,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IE,2017,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IE,2018,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IE,2019,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IE,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IE,2021,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IE,2022,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IE,2023,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IE,2024,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IS,2013,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IS,2014,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IS,2015,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IS,2016,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IS,2017,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IS,2018,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IS,2019,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IS,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IS,2021,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IS,2022,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IS,2023,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IS,2024,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IT,2013,2852.70,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IT,2014,1903.43,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IT,2016,1944.79,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IT,2017,2537.61,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IT,2018,1889.05,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IT,2019,2118.13,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IT,2020,2126.16,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IT,2021,2181.35,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,IT,2022,2073.80,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LT,2013,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LT,2014,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LT,2015,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LT,2016,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LT,2017,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LT,2018,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LT,2019,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LT,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LT,2021,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LT,2022,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LT,2023,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LT,2024,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LU,2013,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LU,2014,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LU,2015,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LU,2016,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LU,2017,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LU,2018,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LU,2019,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LU,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LU,2021,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LU,2022,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LU,2023,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LU,2024,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LV,2013,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LV,2014,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LV,2015,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LV,2016,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LV,2017,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LV,2018,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LV,2019,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LV,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LV,2021,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LV,2022,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LV,2023,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,LV,2024,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ME,2013,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ME,2014,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ME,2015,0.19,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ME,2016,0.33,p
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ME,2017,0.35,p
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ME,2018,0.25,p
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ME,2019,0.28,p
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ME,2020,0.28,p
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ME,2021,0.38,p
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,ME,2022,0.46,p
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,MT,2013,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,MT,2014,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,MT,2015,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,MT,2016,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,MT,2017,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,MT,2018,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,MT,2019,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,MT,2020,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,MT,2021,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,MT,2022,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,MT,2023,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,MT,2024,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NL,2013,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NL,2014,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NL,2015,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NL,2017,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NL,2018,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NL,2019,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NL,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NL,2021,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NL,2022,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NL,2023,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NL,2024,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NO,2015,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NO,2016,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NO,2017,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NO,2018,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NO,2019,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NO,2020,0.00,n
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NO,2022,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NO,2023,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,NO,2024,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PL,2013,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PL,2014,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PL,2015,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PL,2016,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PL,2017,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PL,2018,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PL,2019,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PL,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PL,2021,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PL,2022,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PL,2023,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PL,2024,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PT,2013,634.21,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PT,2014,437.97,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PT,2015,702.14,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PT,2016,476.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PT,2017,858.41,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PT,2018,725.37,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PT,2019,916.73,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PT,2020,715.18,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PT,2021,1350.24,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PT,2022,774.74,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,PT,2023,890.96,p
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RO,2013,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RO,2014,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RO,2015,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RO,2016,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RO,2017,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RO,2018,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RO,2019,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RO,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RO,2021,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RO,2022,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RO,2023,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RO,2024,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RS,2013,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RS,2014,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RS,2015,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RS,2016,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RS,2017,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RS,2018,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RS,2019,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RS,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RS,2021,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RS,2022,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RS,2023,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,RS,2024,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SE,2013,0.00,
